Time,Fz,Mz
7.94732,-0.93666,-2.66579
7.95698,-0.854353,-2.61949
7.96731,-0.849209,-2.58348
7.97722,-0.797767,-2.62978
7.98719,-0.854353,-2.6092
7.99735,-0.941804,-2.57319
8.00718,-0.756614,-2.54747
8.01731,-0.782335,-2.51146
8.02697,-1.02411,-2.69151
8.03718,-0.905795,-2.71209
8.0473,-0.916083,-2.64007
8.05718,-0.818344,-2.67608
8.06753,-0.746325,-2.49088
8.07741,-0.931515,-2.68123
8.08726,-0.844065,-2.58348
8.09732,-0.736037,-2.46516
8.10702,-0.823488,-2.62464
8.11716,-0.87493,-2.58863
8.12712,-0.993245,-2.68637
8.13705,-0.808055,-2.50117
8.14718,-0.736037,-2.49603
8.15698,-0.818344,-2.55262
8.16709,-0.952092,-2.6555
8.17707,-0.83892,-2.53718
8.18698,-0.972669,-2.77382
